age,weight_kg,height_m,bmi,bmi_calc,fat_percentage,water_intake_liters,lean_mass_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,experience_level,sets,reps,cal_balance,difficulty_level_enc,intensity_of_burn_enc,gender_Male,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,body_part_Arms,body_part_Back,body_part_Chest,body_part_Forearms,body_part_Legs,body_part_Shoulders
39,57.98,1.93,15.57,15.5655185374104,20.485338442097927,3.71,46.102600771271625,165.06,136.06,57.84,1.35,1784.97,2.02,4.99,23.01,-60.97000000000003,1,0,True,True,False,False,False,False,False,False,True,False
40,72.1,1.64,26.81,26.80696014277216,29.63847181655569,2.29,50.73066182026334,165.14,146.92,53.84,1.42,1879.09,2.03,5.01,24.91,96.91000000000008,1,3,False,True,False,False,False,True,False,False,False,False
21,110.71,1.92,30.03,30.03200954861111,32.51019314820388,3.29,74.71796516562348,172.13,144.25,55.02,1.16,1112.67,1.99,5.01,19.97,2001.33,2,1,False,False,False,False,False,True,False,False,False,False
57,64.92,1.63,24.43,24.434491324475896,24.462457423240075,2.0,49.03897264083255,167.48,120.96,52.9,1.12,1480.86,2.02,3.99,22.04,339.1400000000001,0,0,True,True,False,False,False,True,False,False,False,False
22,62.2,1.52,26.92,26.92174515235457,24.590689855156253,2.71,46.904590910092814,168.63,165.93,61.1,1.82,2132.68,3.02,5.01,20.89,-238.67999999999984,0,3,False,False,True,False,False,False,False,False,True,False
25,87.97,1.95,23.13,23.13477975016437,25.79557906411228,2.99,65.27762909730042,182.34,130.83,68.06,1.42,938.05,1.01,2.99,19.98,1345.95,2,0,False,False,False,True,False,False,True,False,False,False
55,48.65,1.76,15.71,15.7057076446281,18.803354098519097,2.02,39.502168231070456,193.88,160.66,73.27,1.27,839.72,1.02,4.0,19.03,544.28,2,3,False,False,False,True,False,False,False,True,False,False
26,45.09,1.6,17.61,17.613281249999996,23.18706440370396,2.0,34.63495266036988,186.28,136.04,61.29,1.08,948.67,1.0,3.01,5.01,388.33,1,0,False,False,False,False,False,False,False,False,False,True
50,57.7,1.79,18.01,18.00817702318904,20.13907027507754,2.7,46.07975645128026,163.9,131.36,55.98,1.59,1240.2,3.0,5.0,14.96,365.8,1,3,False,False,False,True,False,False,False,False,False,False
32,105.64,1.6,41.27,41.26562499999999,34.31406965560811,3.3,69.3906168158156,183.04,152.41,74.19,1.4,1509.48,1.98,5.03,18.0,1411.52,0,3,False,False,True,False,False,False,False,True,False,False
42,73.08,1.88,20.68,20.676776822091444,24.363976516832675,3.3,55.27480596149868,176.18,142.35,63.17,1.18,1038.4,1.0,4.99,16.0,985.6,2,3,False,False,False,False,True,False,False,False,False,False
18,65.04,1.82,19.64,19.63530974519985,21.015417887367583,2.4,51.37157220605613,187.14,149.02,52.19,1.21,1597.2,2.0,4.0,21.09,267.79999999999995,1,1,False,True,False,False,False,False,False,False,False,True
39,73.58,1.94,19.55,19.55043043894144,20.28164109959876,2.41,58.65676847891523,177.28,162.4,68.79,0.81,711.5,1.0,4.98,16.05,1191.5,2,0,False,False,False,False,False,False,True,False,False,False
45,52.73,1.85,15.41,15.406866325785243,17.243213651221772,2.5,43.63765344171076,186.23,161.38,73.1,1.21,797.87,1.0,4.0,14.96,630.13,0,0,True,False,False,True,False,False,True,False,False,False
42,103.14,1.72,34.86,34.863439697133586,33.40808820599129,2.01,68.68289782434059,190.08,147.42,57.76,0.82,992.2,1.0,4.0,15.06,1669.8,1,3,False,True,False,False,False,True,False,False,False,False
55,69.73,1.68,24.71,24.705924036281186,28.93716029490835,2.1,49.55211812636041,194.86,137.6,58.06,0.66,797.87,1.0,4.01,15.98,973.13,1,0,True,True,False,False,False,True,False,False,False,False
45,65.37,1.68,23.16,23.16113945578232,25.53811084078568,2.61,48.6757369433784,196.37,129.25,65.95,0.76,502.06,1.01,4.01,17.14,1393.94,1,0,False,False,False,True,False,False,False,True,False,False
40,72.86,1.94,19.36,19.359124242746308,24.61027775370265,2.39,54.92895162865225,176.66,161.8,68.88,0.8,967.12,1.0,5.01,15.97,1071.88,2,0,False,True,False,False,False,False,False,False,False,True
54,57.87,1.59,22.89,22.89070843716625,27.127842737062466,1.89,42.17111740806195,185.65,165.41,72.95,1.08,1071.14,1.02,4.99,19.96,386.8599999999999,1,2,True,False,True,False,False,False,False,False,False,True
19,72.03,1.94,19.14,19.138590711021365,20.39499059151932,3.2,57.33948827692864,199.03,148.06,62.11,1.17,1123.2,2.0,4.0,16.96,851.8,0,1,False,False,False,False,False,False,False,False,True,False
28,85.95,1.76,27.75,27.747288223140497,23.73641557883909,3.51,65.5485508099878,196.8,120.76,59.94,1.2,1293.84,1.98,3.99,22.06,929.16,0,1,False,False,True,False,False,False,False,False,True,False
31,48.65,1.62,18.54,18.537570492303,20.19650991951196,2.49,38.82439792415743,167.13,158.14,74.08,1.17,1123.2,2.0,5.01,21.94,88.79999999999995,2,0,True,False,False,False,False,False,False,False,True,False
24,52.61,1.57,21.34,21.34366505740598,27.72028151355652,2.38,38.02635989571792,168.96,166.06,59.99,1.29,1135.2,1.0,3.98,20.09,315.79999999999995,1,3,True,False,False,False,False,False,False,False,True,False
20,81.64,1.9,22.61,22.614958448753463,23.187870848913903,3.5,62.709422238946686,193.84,136.91,54.84,1.81,2120.96,3.02,5.02,17.89,234.04,2,2,False,False,True,False,False,False,False,False,True,False
58,62.8,1.78,19.82,19.82072970584522,21.59904921931517,2.7,49.23579709027007,176.21,154.06,72.83,1.59,2273.7,3.0,4.01,19.95,-417.6999999999998,0,2,True,True,False,False,False,False,True,False,False,False
40,101.68,1.83,30.36,30.36220848636865,31.07172823486376,3.21,70.08626673079053,159.51,162.12,66.15,0.79,955.9,1.0,4.0,22.81,1698.1,2,1,False,True,False,False,False,False,True,False,False,False
31,47.51,1.65,17.45,17.45087235996327,22.036350413451256,2.5,37.040529918569305,163.19,166.01,60.03,1.1,726.0,1.0,4.01,14.9,667.0,1,0,False,False,False,True,False,False,False,False,False,True
27,67.17,1.67,24.08,24.084764602531465,28.65603570127924,2.31,47.92174081945074,170.92,156.91,73.89,0.61,604.45,1.01,4.99,20.87,1104.55,0,0,True,False,True,False,True,False,False,False,False,False
25,41.55,1.67,14.9,14.898347018537772,17.762959982052138,2.4,34.16949012745734,185.91,137.57,70.91,1.03,1359.6,2.0,5.0,22.05,-86.59999999999991,2,3,True,True,False,False,False,False,False,False,False,False
40,73.34,1.6,28.65,28.6484375,31.45032144679698,1.89,50.2743342509191,172.79,129.89,66.81,0.87,861.3,1.0,3.99,18.18,1316.7,2,2,True,False,True,False,True,False,False,False,False,False
55,84.96,1.79,26.52,26.51602634125027,25.14363290468023,2.39,63.59796948418368,177.67,121.91,52.42,1.19,1286.27,2.01,5.0,16.02,863.73,0,3,True,False,True,False,False,False,False,False,False,False
30,54.23,1.76,17.51,17.507102272727273,23.32755551253981,1.8,41.57946664554966,171.97,133.48,68.96,1.21,870.47,1.99,3.99,23.94,566.53,0,3,False,False,False,True,False,False,False,False,False,True
20,51.07,1.71,17.47,17.465202968434735,17.857389635200647,2.18,41.95023111330303,173.96,132.28,72.96,1.07,1410.05,1.98,4.99,15.05,-31.049999999999955,2,0,True,True,False,False,False,False,False,False,False,True
44,52.14,1.85,15.23,15.234477720964206,21.989068242126308,2.5,40.67489981855535,186.11,161.48,73.21,1.2,1056.0,1.0,3.99,14.97,448.0,1,0,False,False,False,False,False,False,False,False,False,False
52,59.81,1.71,20.45,20.454156834581585,26.255794395707365,2.0,44.10640937192743,168.91,151.19,57.96,1.22,1477.54,1.01,3.0,11.91,-20.539999999999964,0,0,False,True,False,False,False,False,False,False,True,False
24,87.9,1.79,27.43,27.433600699104275,29.38372269305217,3.49,62.07170775280714,177.14,153.68,64.76,1.77,1842.22,3.01,3.99,23.87,521.78,1,2,True,False,False,False,False,False,False,True,False,False
40,76.89,1.92,20.86,20.857747395833336,20.12545306652061,3.73,61.41553913715231,179.15,137.51,68.03,1.14,1095.31,2.01,4.99,23.03,1019.69,0,3,False,False,False,False,True,False,False,False,False,False
23,41.39,1.75,13.52,13.515102040816329,14.501620328423552,2.12,35.38777934606549,167.15,145.05,61.04,0.81,801.9,1.0,3.99,19.09,413.1,2,0,True,False,True,False,False,True,False,False,False,False
46,84.28,2.0,21.07,21.07,19.06657894834023,3.49,68.21068726233885,189.06,162.13,66.19,1.84,1912.13,2.99,5.0,15.94,450.8699999999999,2,3,False,False,False,False,False,False,False,True,False,False
50,73.38,1.56,30.15,30.152859960552263,30.09952251938192,2.12,51.29297037527754,182.95,145.43,73.63,0.89,586.33,1.0,4.0,23.12,1427.67,1,1,True,False,False,True,False,False,False,False,False,True
36,109.9,1.77,35.08,35.07931948035367,35.0,3.41,71.435,190.55,156.15,73.64,1.18,1429.1,1.01,4.0,22.96,1736.9,0,3,False,True,False,False,False,False,False,False,False,False
31,106.1,1.67,38.04,38.04367313277636,35.0,2.91,68.965,183.61,142.97,72.05,0.56,555.41,1.02,5.02,19.93,2149.59,0,3,True,False,True,False,False,False,False,False,False,True
38,83.04,1.74,27.43,27.427665477606027,25.163163734486183,3.5,62.14450883488268,164.23,150.89,51.16,1.65,2363.13,3.02,4.99,25.05,37.86999999999989,1,1,True,True,False,False,False,False,False,False,False,True
42,62.35,1.98,15.9,15.903989388837877,18.374837943446195,3.39,50.893288542261296,172.86,125.7,61.06,1.41,1013.51,1.98,4.02,17.94,768.49,0,0,True,False,False,True,True,False,False,False,False,False
33,53.25,1.66,19.32,19.32428509217593,20.237839001702365,2.49,42.47335073159349,191.05,129.07,72.02,1.26,1246.27,1.0,4.0,24.02,227.73,2,2,False,False,True,False,False,False,True,False,False,False
34,125.66,1.63,47.3,47.29572057661184,35.0,2.8,81.679,160.85,136.3,66.02,1.41,1524.07,2.01,5.0,21.88,1880.93,2,1,True,False,True,False,False,False,False,False,False,False
29,106.36,1.81,32.47,32.4654314581362,33.4063350452785,2.53,70.82902204584178,176.84,156.25,59.42,1.28,1383.55,2.01,4.0,21.03,1521.45,0,3,True,False,True,False,False,False,False,False,False,False
50,75.04,1.55,31.23,31.23413111342352,32.07825847805113,2.1,50.96847483807044,177.02,132.42,50.22,0.71,469.03,1.01,4.02,20.08,1525.97,1,1,False,False,False,True,False,False,False,False,False,False
31,108.08,1.8,33.36,33.358024691358025,32.81622385193034,3.51,72.6122252608337,172.47,137.83,53.01,1.27,1540.89,1.03,2.99,20.0,1276.11,1,0,True,True,False,False,True,False,False,False,False,False
23,40.55,1.64,15.08,15.076591314693635,18.06665278720554,1.91,33.223972294788155,167.69,167.91,55.3,0.99,980.99,1.01,4.99,15.92,248.01,2,3,False,False,True,False,False,False,False,False,True,False
26,71.12,1.97,18.33,18.325646113015026,20.863378077583565,3.6,56.28196551122257,181.04,150.98,72.95,0.72,871.99,1.01,4.0,15.01,928.01,2,2,False,True,False,False,False,False,False,False,False,True
25,105.3,1.89,29.48,29.478458049886623,29.30528556764244,2.31,74.4415342972725,173.78,156.45,66.81,1.34,1764.38,1.97,3.99,15.01,907.62,0,2,False,True,False,False,True,False,False,False,False,False
39,127.97,1.82,38.63,38.63361912812462,35.0,3.0,83.1805,179.99,161.24,69.92,1.26,1359.67,1.99,5.01,18.07,1906.33,1,1,False,False,True,False,False,False,False,False,True,False
54,71.28,1.86,20.6,20.603537981269508,24.005622068110146,2.19,54.16879258985109,159.73,147.47,69.68,1.14,1230.17,1.99,5.0,25.11,750.8299999999999,0,0,False,False,True,False,False,True,False,False,False,False
35,58.98,1.78,18.62,18.615073854311323,23.392204218732537,2.19,45.183277951791545,183.97,121.2,60.17,0.84,832.36,1.01,4.0,19.99,666.64,2,3,False,False,True,False,False,False,False,False,False,True
41,71.45,1.83,21.34,21.335363850816684,20.528670094256988,2.81,56.78226521765339,174.87,133.07,57.88,1.13,1218.37,1.98,5.01,23.05,868.6300000000001,1,1,False,False,True,False,False,False,False,False,True,False
44,61.07,1.65,22.43,22.4315886134068,22.779353200168547,2.12,47.15864900065706,175.83,169.08,53.87,1.27,1220.22,2.01,5.01,23.09,569.78,0,3,False,False,False,False,False,True,False,False,False,False
18,60.66,1.59,23.99,23.994304022783904,27.056753415279,2.21,44.24737337829176,184.18,127.66,53.21,1.14,1000.46,1.0,3.01,7.96,476.54,1,0,False,False,False,False,False,False,False,False,False,False
47,68.71,1.76,22.18,22.181689049586776,20.82123660147048,2.4,54.40372833112963,160.77,136.76,66.03,1.37,985.58,1.99,4.99,23.02,1042.42,2,0,False,False,False,True,False,False,False,False,True,False
35,78.19,1.64,29.07,29.071237358715056,32.27533655613056,2.59,52.95391434676152,196.2,164.09,69.95,1.29,1241.5,2.03,3.99,16.07,877.5,2,2,False,False,False,False,False,False,False,False,False,False
27,61.77,1.81,18.85,18.854735813925096,24.24976746345172,3.12,46.79091863782588,168.85,144.16,71.98,1.47,1457.95,1.02,5.0,21.1,209.04999999999995,2,3,True,False,True,False,False,False,False,False,False,False
23,41.96,1.58,16.81,16.808203813491424,17.40370388644472,1.8,34.657405849247795,163.03,131.8,66.81,0.56,491.46,1.0,5.0,22.99,551.54,0,3,False,False,False,False,False,False,False,False,False,False
19,110.68,1.91,30.34,30.33908061730764,31.346520614834667,2.9,75.985670983501,160.82,148.89,54.0,1.3,1285.83,1.0,5.03,22.09,1632.17,2,3,False,False,True,False,False,False,True,False,False,False
20,65.3,1.52,28.26,28.263504155124654,23.32109053447208,2.2,50.071327880989735,185.16,126.81,49.82,1.04,748.8,2.0,3.0,10.07,1247.2,0,0,False,False,False,True,True,False,False,False,False,False
29,91.49,1.99,23.1,23.10295194565793,26.043988176687712,3.7,67.6623552171484,171.04,152.14,60.07,1.37,1808.4,2.0,4.0,16.98,699.5999999999999,1,2,False,True,False,False,False,False,True,False,False,False
18,125.4,1.67,44.96,44.96396428699487,35.0,2.21,81.51,172.15,153.0,60.11,1.44,1382.4,2.0,5.0,23.97,1887.6,0,3,False,False,False,False,False,False,False,False,False,True
43,58.44,1.61,22.55,22.545426488175607,26.351704967870266,2.6,43.04006361677661,178.86,123.89,53.89,1.04,998.4,2.0,4.01,18.95,394.6,2,3,False,False,False,False,False,False,True,False,False,False
35,101.32,1.76,32.71,32.709194214876035,31.71980318480719,2.9,69.18149541315336,193.07,121.04,63.75,0.83,731.73,1.02,4.02,15.97,1986.27,1,0,True,False,False,False,False,True,False,False,False,False
25,128.1,1.73,42.8,42.80129640148351,35.0,2.88,83.265,167.14,160.26,61.71,1.32,1597.2,1.0,3.01,10.08,1704.8,2,0,False,True,False,False,False,False,False,True,False,False
20,124.51,1.82,37.59,37.589059292356,35.0,3.19,80.9315,194.52,144.7,63.05,1.25,1198.0,1.98,5.0,15.01,1900.0,2,3,False,False,False,False,False,False,False,True,False,False
55,88.19,1.71,30.16,30.159707260353617,28.717913705746724,3.5,62.86367190290196,179.77,156.51,59.86,1.69,2414.84,2.99,3.01,15.01,-15.840000000000146,2,0,True,True,False,False,False,False,False,True,False,False
39,51.78,1.61,19.98,19.97608116970796,21.59652614387584,3.3,40.59731876270109,198.03,127.97,69.98,0.88,772.99,1.0,3.99,22.86,903.01,2,2,True,False,False,False,False,False,False,True,False,False
34,79.61,1.64,29.6,29.59919690660322,29.94489195752417,2.58,55.77087151261501,196.11,164.26,69.84,1.27,1680.59,2.03,4.0,15.79,669.4100000000001,2,2,False,True,False,False,True,False,False,False,False,False
41,66.04,1.69,23.12,23.122439690487035,24.64146395500689,3.42,49.76677720411345,187.2,143.04,68.22,0.77,936.78,1.06,5.0,21.96,855.22,0,2,False,True,False,False,False,False,True,False,False,False
20,128.15,1.84,37.85,37.85148865784499,35.0,2.3,83.29750000000001,164.06,131.82,58.02,0.83,732.39,1.03,4.02,23.03,2521.61,2,1,False,False,False,False,False,False,False,False,True,False
20,128.0,1.92,34.72,34.72222222222222,34.19418754662158,2.01,84.23143994032438,167.07,145.03,56.96,0.63,416.56,1.02,4.02,21.11,3069.44,1,1,False,False,False,True,False,False,True,False,False,False
34,65.63,1.62,25.01,25.007620789513787,25.38021914021196,1.51,48.97296217827889,189.19,157.94,69.06,1.01,1333.2,2.0,4.99,21.03,746.8,2,1,True,True,False,False,False,True,False,False,False,False
27,52.62,1.61,20.3,20.30014274140657,21.99994536015182,1.98,41.043628751488114,167.92,164.27,70.24,1.31,1413.62,1.99,5.01,19.01,94.38000000000012,2,3,False,False,True,False,False,False,True,False,False,False
25,58.03,1.58,23.25,23.245473481813807,24.219666287262623,2.2,43.9753276535015,188.11,145.19,52.09,1.36,980.02,2.01,4.98,14.94,603.98,1,3,True,False,False,True,False,False,False,False,True,False
30,90.97,1.99,22.97,22.97164213024924,27.372228912257768,3.71,66.06948335851911,170.52,151.9,60.12,1.36,1470.02,2.01,4.0,16.94,995.98,2,2,True,False,True,False,True,False,False,False,False,False
58,109.1,1.91,29.91,29.905978454537976,32.69859258303479,2.22,73.42583549190906,198.02,155.94,56.18,1.49,1606.52,1.98,5.0,15.9,1328.48,0,2,False,False,True,False,False,False,False,False,False,True
39,63.44,1.61,24.47,24.47436441495312,22.50055468698468,1.6,49.16564810657691,162.83,159.15,59.16,1.3,1250.08,2.02,5.0,16.96,582.9200000000001,2,2,False,False,False,False,True,False,False,False,False,False
28,63.03,1.62,24.02,24.016918152720617,26.78078150585165,1.89,46.15007341686171,195.61,146.65,54.98,0.67,808.49,1.0,5.0,14.94,712.51,1,1,True,True,False,False,True,False,False,False,False,False
24,57.32,1.58,22.96,22.961063932062167,25.002969510952127,2.19,42.98829787632224,188.02,144.52,51.95,1.36,1465.13,1.97,4.99,14.97,-52.13000000000011,0,3,False,False,True,False,False,False,True,False,False,False
52,43.82,1.62,16.7,16.697149824721837,22.338802521409505,1.6,34.03113673511835,179.04,120.6,61.04,1.4,1230.88,1.0,3.97,24.91,8.11999999999989,1,0,False,False,False,False,False,False,False,True,False,False
43,102.11,1.63,38.43,38.432007226466936,35.0,2.61,66.3715,188.05,129.09,52.18,1.33,1755.6,2.0,4.98,22.97,903.4,0,3,False,True,False,False,False,True,False,False,False,False
22,98.83,1.88,27.96,27.96231326392033,25.01878077229651,2.2,74.10393896273936,193.39,135.05,71.3,0.54,355.75,1.0,5.01,16.99,2352.25,1,3,False,False,False,True,False,True,False,False,False,False
25,104.79,1.88,29.65,29.64859665006791,29.27970285947625,2.33,74.10779937355484,174.09,156.24,67.1,1.34,964.8,2.0,4.01,14.98,1901.2,0,2,True,False,False,True,False,False,False,False,False,False
45,75.13,1.53,32.09,32.09449357084882,28.818030679722423,2.1,53.47901355032455,178.89,151.18,66.12,1.31,1257.6,2.0,4.01,12.01,829.4000000000001,1,0,True,False,False,False,True,False,False,False,False,False
52,104.96,1.99,26.5,26.504381202494883,27.36351311357981,1.99,76.23925663598664,187.13,130.06,67.03,0.93,919.86,1.0,4.98,22.94,1844.14,0,3,True,False,True,False,True,False,False,False,False,False
20,54.47,1.78,17.19,17.19164246938518,21.964917626658803,2.0,42.50570936875895,172.78,137.52,70.88,0.55,544.5,1.0,4.0,16.96,999.5,2,1,True,False,True,False,False,False,True,False,False,False
45,113.65,1.71,38.87,38.866659826955306,35.0,2.29,73.8725,189.91,128.69,63.32,0.84,829.33,1.0,5.01,22.05,1923.67,1,3,False,False,True,False,True,False,False,False,False,False
49,67.19,1.75,21.94,21.93959183673469,24.13051109430655,2.72,50.97670959573543,160.88,119.7,58.76,0.67,809.23,1.0,5.01,18.0,997.77,2,0,True,True,False,False,False,False,False,True,False,False
45,51.0,1.65,18.73,18.73278236914601,23.94877579522917,2.29,38.78612434443312,169.99,136.13,49.87,1.45,955.26,1.0,3.99,23.08,612.74,2,1,True,False,False,True,False,True,False,False,False,False
25,62.66,1.65,23.02,23.01561065197429,25.977359234612607,2.2,46.38258670359174,174.11,141.52,61.05,1.21,1200.08,1.02,5.0,17.99,532.9200000000001,1,3,True,False,True,False,False,False,True,False,False,False
32,65.38,1.61,25.22,25.2227923305428,28.53209150573376,3.4,46.72571857355126,185.54,128.33,63.05,0.57,565.33,1.02,4.0,23.1,1365.67,2,1,False,False,True,False,False,False,False,True,False,False
20,54.95,1.78,17.34,17.343138492614568,18.158389914610645,1.99,44.97196474192145,173.0,138.61,70.51,0.55,363.0,1.0,3.99,17.03,984.0,1,1,True,False,False,True,False,False,False,False,True,False
